#моя [не]идеальная жизнь,Кинселла С.,"О чем: Главная героиня, Кэт Бреннер, работает в маркетинговом агентстве, и ее жизнь, которой она активно делится с подписчиками в социальных сетях, казалось бы, ярка и интересна. Но, увы, это лишь обложка, под которой скрываются финансовые проблемы, склоки с соседями по тесной съемной квартире и одиночество в огромном чужом городе. Кэт страдает от того, что не может сделать свою жизнь столь же красочной и полной поводов для гордости, как та, которую она показывает в Instagram. Но вскоре Кэт поймет, что в действительности надо уделять внимание вовсе не дизайнерским украшениям и стильным нарядам, которые вызывают зависть у подписчиков, а любви. И эта любовь уже вот-вот готова ворваться в ее жизнь… Для кого: Для романтичных натур, которые идут в ногу с современными технологиями и трендами. Для тех, кто ценит в литературе динамичность, искренность и сильную любовную линию. Для читателей, которые истосковались по увлекательным и нестандартным женским романам. Для всех, кто хочет с головой...",4 200 тг,5,Эксмо,2017 г.,9785699947492,480,Твердый,177 мм x 107 мм,27 мм,300 г.,http://www.bookcity.kz/content/images/thumbs/5102089_1438614.jpeg
Новелла о снах. С широко закрытыми глазами,Шницлер А.,"Перед вами повесть Артура Шницлера, австрийского драматурга и писателя конца XIX - начала XX века. Автор повествует о взаимоотношениях супружеской пары, на первый взгляд производящей впечатление счастливых людей, живущих своей размеренной жизнью в полном достатке. Но за фасадом идеальных отношений скрываются потоки ревности, неудовлетворенности и тайных желаний. Четко разграничивая параллели, писатель акцентирует внимание на эротическом аспекте жизни этой пары в течение всего лишь одной ночи, мистическим образом проводя героев совместно или врозь сквозь богемное общество, где они пребывают в возбуждении от своих чудесных мечтаний...  Повесть послужила основой для сценария последнего шедевра Стэнли Кубрика ""С широко закрытыми глазами"".",2 300 тг,5,Центрполиграф,2011 г.,9785227030474,160,Твердый,165 мм x 130 мм,12 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5004919_1326958.jpeg
Ночи в Роданте,Спаркс Н.,"Трогательная история о надежде, мечте о счастье — и, конечно, о любви! О любви, которая может настигнуть неожиданно, когда в нее уже не веришь.О любви, которая продлится всю жизнь — и станет ее смыслом. Лишь несколько дней прожили одинокие мужчина и женщина в маленьком, пустом курортном отеле, но эти дни раз и навсегда изменили для них все!..",1 100 тг,0,АСТ,2017 г.,9785171044930,224,Мягкий,20 мм,145 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5110050_1444057.jpeg
Ночная музыка,Мойес Д.,"Старый обветшавший особняк расположен на берегу озера в живописном местечке недалеко от Лондона. И вокруг этого особняка, который местные жители называют Испанским домом, разгораются страсти. Для Изабеллы Деланси, молодой вдовы с двумя детьми, – это убежище от бурь и невзгод жизни, обрушившихся на нее после неожиданной смерти горячо любимого мужа. Для Мэтта Маккарти, который занимается ремонтом дома и одновременно пытается, безумно завышая свои расценки, выжить Изабеллу, – это шанс получить Испанский дом в собственность. Для Николаса Трента, застройщика, – это возможность создать на месте старого дома роскошный поселок для элиты. А Байрон Ферт пытается хотя бы временно обрести крышу над головой. Желания героев не совпадают. Как далеко они готовы зайти, чтобы добиться своего?.. Впервые на русском языке!",3 400 тг,4,Азбука-Аттикус,2015 г.,978538909252507,480,Твердый,190 мм x 125 мм,25 мм,355 г.,http://www.bookcity.kz/content/images/thumbs/5072994_1412343.jpeg
Ночь волшебства,Стил Д.,"?Раз в году в Париже происходит удивительный Бе­­­лый ужин, гости которого, мужчины и женщины, зажигают и выпускают в небо белоснежные китайские фонарики. Если верить легенде, сбудется заветное желание каждого, кто выпустил такой фонарик. Но в жизни, увы, все не так просто. Чья же мечта сбудется, а чьи надежды разобьются о жестокую реальность? Сумеют ли владельцы империи от-кутюр Бенедетта и Григорио не только сохранить свой бизнес, но и преодолеть кризис в отношениях? Удастся ли сберечь семью финансисту Жану Филиппу и редактору знаменитого журнала Валерии, которым предстоит долгая разлука? И что ожидает лучших друзей — сценаристку Шанталь и антрепренера Дхарама, — чье доверие и симпатия друг к другу скоро подвергнутся серьезным испытаниям? Летят, летят в рассветное небо белые фонарики — и каждый уносит за собой чью-то пока несбывшуюся мечту!..",2 900 тг,1,АСТ,2017 г.,9785171006112,320,Твердый,200 мм x 130 мм,25 мм,290 г.,http://www.bookcity.kz/content/images/thumbs/5103426_1439890.jpeg
Ночь любви,Керк С.,"Марси Роббенс никогда не считала себя легкомысленной женщиной. Но... сорваться может каждый, и ночь, проведенная в объятиях красавца Сэма Маккелви, случайно встреченного на чужой свадьбе, - лучшее тому подтверждение.  Такие приключения незабываемы, однако продолжения им лучше не иметь. Поэтому Марси очень огорчилась, узнав, что Сэм ее сосед. Поначалу оба они упорно делают вид, что ""ничего не было"", но с каждым днем все яснее понимают: случившееся с ними в ту ночь - не просто минутное увлечение. Похоже, это любовь с первого взгляда...",1 400 тг,0,АСТ,2010 г.,9785170631933,320,207 мм x 133 мм,21 мм,309 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5004275_1325996.jpeg
Нубийский принц,Бонилья Х.,"Когда героя этой книги спрашивают, чем он занимается, тот отвечает совершенно искренне, что его миссия, заставляющая его колесить по свету, - спасать красоту. На практике, однако, это означает поставку нелегальных иммигрантов в Клуб - тайный элитный бордель с филиалами по всему миру. Работа ладится, счет ""трофеев"" растет (как и счет в банке), пока на пути циничного ""спасателя"" не попадается красавец нубиец, настоящий юный принц - могучий, цельный... и неукротимый в своей ярости.",1 700 тг,0,Иностранка,2009 г.,9785389006461,304,Твердый,165 мм x 120 мм,17 мм,258 г.,http://www.bookcity.kz/content/images/thumbs/5047596_1369925.jpeg
"О, мой босс!",Киланд В.,"Очередное неудачное свидание Риз Аннесли грозило перерасти в катастрофу, но подсевший к ней и ее спутнику за столик беспардонный красавчик Чейз Паркер неожиданно спас вечер. Заинтригованная, Риз решает подсмотреть за Чейзом в соцсетях, но необходимость в этом отпадает очень быстро. Вот так сюрприз, мистер Паркер - ее новый босс. Наглый, развязный, но… твою мать, какой же он горячий. Вот только о любви и речи быть не может - Риз зареклась от служебных романов, а у Чейза, как и у любого красавчика, в голове слишком много тараканов и одна-очень-паршивая-тайна в довесок.",2 800 тг,3,Эксмо,2017 г.,9785699990177,384,Твердый,20 мм,170 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5112083_1445605.jpeg
Обет молчания,Бернстайн М.,"Впервые на русском - знаменитый бестселлер британской журналистки Марселлы Бернстайн, легший в основу выпущенного в 2003 году фильма, в котором снимались Жерар Депардье и Кармен Маура.    У монахини ордена иезуитов сестры Гидеон (в миру - Сара) вдруг возникают симптомы неведомой болезни. Разобраться в причинах этого поручено священнику Майклу Фальконе, и он выясняет, что в прошлом молодой женщины скрыта кошмарная тайна, связанная с ее сестрой-близнецом Кейт, отбывающей пожизненное заключение в одиночной камере. Более того, Майкл уверен, что наблюдающиеся у сестры Гидеон симптомы - лишь отражение опасного заболевания, которым страдает Кейт (вероятно, сама того не зная). Найдя Кейт, он проникается к ней преступной страстью, вдобавок его терзают мучительные сомнения - действительно ли она виновна в кровавом убийстве, за которое была осуждена…",1 700 тг,0,Азбука-Аттикус,2008 г.,9785352022276,384,Твердый,200 мм x 130 мм,25 мм,375 г.,http://www.bookcity.kz/content/images/thumbs/5071188_1348681.jpeg
Обещание страсти,Стил Д.,"Красоте и богатству Кассии Сент Мартин завидуют женщины, а мужчины падают к ее ногам. И никто не догадывается, что долгие годы Кассия в тайне от всех ведет двойную жизнь. Каждый вечер она меняет дорогие наряды на скромные джинсы и отправляется в район «бедных художников», где не знают о ее высоком статусе. Но именно там Кассия по-настоящему учится жить.",2 900 тг,0,Эксмо,2016 г.,9785699894802,416,Твердый,200 мм x 130 мм,24 мм,365 г.,http://www.bookcity.kz/content/images/thumbs/5095100_1433110.jpeg
Обещать - значит жениться,Милн Н.,"Граф Деруэнт, будущий герцог Ферфакс, уже помолвлен, но узнает, что не может иметь детей. Габриэль втайне нанимает известного историка Этту Мэйсон для исследования своей генеалогии, чтобы найти родственника, которому сможет передать титул. Такой человек обнаруживается в Австрии. Гейб хочет посмотреть на него, а чтобы скрыть от родных и прессы цель своей поездки, приглашает Этту поехать с ним в качестве его фальшивой подружки. Но Рождество в сказочной Вене разбудило в сердцах обоих призраки прошлого и... любовь?",500 тг,5,Центрполиграф,2017 г.,9785227077028,160,Мягкий,165 мм x 120 мм,10 мм,75 г.,http://www.bookcity.kz/content/images/thumbs/5109174_1444966.jpeg
Обманывают все,Эдвардс Д.,"У вас не получается разорвать отношения с мужчиной?  Компания ""Развод. Инк"" вам поможет! Возврат личных вещей. Прощальные письма. Консультации по телефону.  Реабилитация после расставания. Мы можем все!  Позвольте помочь вам! Звоните!...  Дэни Майерс великолепно организует чужие разводы.  А что происходит в ее собственной личной жизни?  Это совсем другая история!",1 400 тг,0,АСТ,2008 г.,9785170405114,320,Мягкий,200 мм x 127 мм,20 мм,213 г.,http://www.bookcity.kz/content/images/thumbs/5020487_1342510.jpeg
Обольстить недотрогу,Лоренс К.,"Замкнутый образ жизни итальянского миллионера Динело Рафаэля нарушает случайная встреча с англичанкой Тэсс Джонс. Динело обрек себя на добровольное одиночество после трагической гибели родителей, в которой он винит себя. Динело не верит в возможность личного счастья. Да и красавица Тэсс не склонна поощрять его. Ее гордая натура противится мрачному обаянию миллионера. Однако роковая страсть захлестывает обоих и превращает их взаимоотношения в затянувшийся поединок. Сумеет ли Динело укротить строптивую Тэсс, или ему придется отказаться от нее?",500 тг,5,Центрполиграф,2017 г.,9785227075796,160,Мягкий,165 мм x 120 мм,3 мм,45 г.,http://www.bookcity.kz/content/images/thumbs/5108590_1444853.jpeg
Общага. Лолиты и Гумберты,Рада Ю.,"""Общага"" - давно ожидаемый и в то же время совершенно неожиданный роман о современных Лолитах. Они одновременно охотницы и жертвы. Они летят на рекламные огни большого города и попадают в сети похотливых Гумбертов. Они так хотят, чтобы столица воплотила их мечты! Веселые и жадные до ярких впечатлений, они, обжигаясь, пьют дьявольский коктейль под названием Москва. Сегодня этот город пьянит больше, чем вчера. А значит, и похмелье будет жестче. Чем им придется заплатить за терпкий вкус новой жизни? Общага - место, где разбиваются иллюзии. Дом-муравейник, где делятся с соседками по комнате не только нарядами и косметикой, но и мыслями, чувствами и даже самым интимным...",1 400 тг,0,Гелеос,2007 г.,9785818911151,352,Твердый,206 мм x 116 мм,21 мм,317 г.,http://www.bookcity.kz/content/images/thumbs/5019192_1340645.jpeg
Обыкновенная пара,Миньер И.,"С чего начинается близость? И когда она заканчивается? Почему любовь становится привычкой, а супружество - обузой? И можно ли избежать этого? Наверняка эти вопросы рано или поздно встают перед любой парой. Но есть ли ответы?..  ""Обыкновенная пара"" - ироничная, даже саркастичная история одной самой обыкновенной пары, ехидный портрет семейных отношений, в которых недовольство друг другом очень быстро становится самым главным чувством. А все началось так невинно.",2 000 тг,2,Фантом Пресс,2009 г.,9785864714577,224,Твердый,177 мм x 107 мм,15 мм,224 г.,http://www.bookcity.kz/content/images/thumbs/5046384_1369153.jpeg
Обыкновенный волшебник,Веденская Т.,"Отчаявшись найти ответ на вопрос ""почему мне так не везет?"", многие из нас предполагают: ""Это сглаз!"". Так и Василиса, испытав первые разочарования взрослой жизни, решает, что пора почистить ауру. По совету своей тетки она обращается за помощью в центр к целителю Страхову. Красивый, уверенный, образованный, он словно обладает необъяснимой властью над сознанием Василисы. Девушка не может выскользнуть из-под его чар.",1 200 тг,0,Эксмо,2018 г.,9785040913466,352,Мягкий,25 мм,175 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118580_1451467.jpeg
Один день в декабре,Силвер Д.,"Лори уверена: любовь с первого взгляда существует только в фильмах. Но в один снежный декабрьский день через затуманенное окно автобуса она встречается взглядом с молодым человеком, и между ними пробегает искра. Лори понимает, что безнадежно влюбилась. В течение года она ищет этого молодого человека везде: на улицах Лондона, в метро, кафе, на автобусной остановке, – а находит на рождественской вечеринке, где ее лучшая подруга Сара знакомит Лори со своим новым бойфрендом. Им оказывается Джек, тот самый парень с автобусной остановки...

""Один день в декабре"" - это радостная, трогательная и невероятно волнующая история любви, показывающая, что судьба закручивает невероятные виражи на пути к счастью. Впервые на русском языке!",3 400 тг,5,Азбука-Аттикус,2018 г.,978538914323401,Обложка,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126473_1459013.jpeg
Один из лучших дней,Жемойтелите Я.,"Анна живет вдвоем с сыном-студентом, работает в районной библиотеке, заботится о старушках в доме престарелых и не ждет от будущего ничего особенного. Но внезапно ее жизнь круто меняется - она завязывает роман с сыном школьной подруги, который годится ей в сыновья. Героиня борется с внезапным чувством, пытается хранить отношения в тайне, но эта тайна становится известна загадочному поклоннику Анны. Удастся ли Анне сохранить и любовь, и саму жизнь? Герои повестей и рассказов Яны Жемойтелите, как и каждый из нас, находятся в поисках любви, гармонии и счастья.",3 200 тг,0,Эксмо,2016 г.,9785699889204,320,Твердый,200 мм x 130 мм,18 мм,300 г.,http://www.bookcity.kz/content/images/thumbs/5092151_1430085.jpeg
"Один момент, одно утро",Райнер С.,"Семь утра, поезд из Брайтона в Лондон. Все как обычно, люди украдкой наблюдают друг за другом, впереди очередной рабочий день. Но в одно мгновение что-то меняется… И судьбы Анны, Лоу и Карен никогда уже не будут прежнимий. Один момент, одно необыкновенное утро в поезде… Кто бы мог подумать, что история, случившаяся тогда, станет для них отправной точкой новой жизни, о которой они и не могли мечтать?",1 500 тг,4,Эксмо,2016 г.,9785699911486,448,Мягкий,22 мм,215 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5119338_1452190.jpeg
"Один момент, одно утро",Райнер С.,"Семь утра, поезд из Брайтона в Лондон. Все как обычно, люди украдкой наблюдают друг за другом, впереди очередной рабочий день. Но в одно мгновение что-то меняется, и судьба Анны, Лоу и Карен никогда уже не будет прежней. Один момент, одно необыкновенное утро в поезде… Кто бы мог подумать, что история, случившаяся тогда, станет для них отправной точкой новой жизни, о которой они и не могли мечтать?",1 500 тг,3,Эксмо,2018 г.,9785040916139,416,Мягкий,20 мм,175 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126624_1459125.jpeg
Один плюс один,Мойес Д.,"Одна одинокая мать. У Джес Томас двое детей и две работы. Она трудится изо дня в день. Но не так-то просто справляться со всем самой. Иногда ей приходится принимать рискованные решения… потому что так надо. Одна безумная семейка. Танзи - странноватая и очень одаренная дочка Джес, но без посторонней помощи реализовать ее талант практически невозможно. Да и Никки, пасынок Джес, никак не может сам дать отпор сверстникам-хулиганам. Иногда Джес кажется, что все пропало… Один обаятельный незнакомец. И тут в их жизни появляется Эд Николс, чье собственное существование порядком похоже на бардак. Он знает, что такое одиночество. А свое будущее он предпочел бы не представлять. Но время на его стороне, и он готов помочь… Одна неожиданная история любви. ОДИН ПЛЮС ОДИН - это изумительный, трогательный и захватывающий новый роман Джоджо Мойес о том, как встретились два одиночества и совсем не вовремя полюбили друг друга. Книги Джоджо Мойес переведены на многие языки мира, регулярно входят в список бестселлеров ""Нью-Йорк таймс"", а права на их экранизацию покупают ведущие киностудии...",3 400 тг,1,"Иностранка, Азбука-Аттикус",2015 г.,978538907450701,480,Твердый,26 мм,407 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5054733_1397287.jpeg
Одинокий фонарь,Смолина Е.,"""Одинокий фонарь"" Смолиной Екатерины - жизненный роман о женщине, переживающей не самый простой этап в своей жизни: ушел муж, проблемы на работе, разбитое сердце и полное одиночество из-за сбежавшего кота. История, знакомая многим, не правда ли? Однако всего одна встреча, решимость и готовность к риску способны все изменить.Живое повествование, насыщенный сюжет и история настоящей любви - в новой книге серии ""Звезда Рунета"".",2 700 тг,0,АСТ,2017 г.,9785171020125,320,Твердый,200 мм x 130 мм,24 мм,265 г.,http://www.bookcity.kz/content/images/thumbs/5104340_1440764.jpeg
Одиночество Калли и Кайдена,Соренсен Д.,"Чтобы выжить Кайден вынужден страдать и молчать. Он считает, что ему повезло, если он, опустив голову, проживет еще один день… Но однажды только вмешательство ангела-спасителя по имени Калли дарит ему шанс выжить… Однако и сама Калли не верит в удачу. Она перестала верить в нее, когда ей исполнилось 12 лет. Сейчас девушке 18, но никто так и не узнал ее тайны. Судьба дарит Калли и Кайдену шанс, когда они встречаются в колледже. Их влечет друг к другу, но им трудно, они боятся поведать о своих тяжелых душевных травмах, боятся открыть свое сердце. Однако Кайден считает, что судьба не случайно свела их вместе…",1 000 тг,0,Азбука-Аттикус,2016 г.,978538911232201,320,Мягкий,14 мм,195 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5089563_1427117.jpeg
Одиночество Калли и Кайдена,Соренсен Д.,"Чтобы выжить, Кайден вынужден страдать и молчать. Он считает, что ему повезло, если он, опустив голову, проживет еще один день… Но однажды только вмешательство ангела-спасителя по имени Калли дарит ему шанс выжить… Однако и сама Калли не верит в удачу. Она перестала верить в нее, когда ей исполнилось двенадцать лет. Сейчас девушке восемнадцать, но никто так и не узнал ее тайны. Судьба дарит Калли и Кайдену шанс, когда они встречаются в колледже. Их влечет друг к другу, но им трудно, они боятся поведать о своих тяжелых душевных травмах, боятся открыть свое сердце. Однако Кайден считает, что судьба не случайно свела их вместе… Впервые на русском языке!",2 100 тг,0,Азбука-Аттикус,2014 г.,978538908087401,320,Твердый,200 мм x 130 мм,22 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5064896_1405129.jpeg
Одиночество Новы,Соренсен Дж.,"Не поддаваться отчаянию, бросить вызов судьбе… Раньше Нова Рид мечтала о том, что станет известным барабанщиком и выйдет замуж по сумасшедшей любви. Но все было отнято в одно мгновение, и теперь Нова ведет серую, унылую жизнь и делает такие вещи, какие прежняя Нова никогда не сделала бы. Но однажды она встречает Куинтона Картера. Его медовые ярко-карие глаза, полные страданий и боли, завораживают девушку. Куинтон выглядит таким же несчастным и потерянным, как и сама Нова. Парня преследует страшное прошлое. Татуировки на его руке – это вечное напоминание о том, что он сделал и что потерял. Он поклялся, что никогда не позволит себе быть счастливым. Но красивая, милая Нова Рид заставляет Куинтона улыбнуться впервые за несколько лет. Она единственная, кто заставляет его почувствовать себя живым и задуматься, стоит ли платить за старые грехи вечно… Впервые на русском языке!",2 700 тг,0,Азбука-Аттикус,2015 г.,9785389080904,320,Твердый,200 мм x 130 мм,21 мм,325 г.,http://www.bookcity.kz/content/images/thumbs/5079436_1418293.jpeg
Одна из двух роз,Бенцони Ж.,"Война Алой и Белой розы - именно под этим поэтическим названием вошла в историю одна из наиболее кровавых войн Англии. В центре распри оказалась Маргарита Анжуйская, четырнадцатилетняя французская принцесса, вышедшая замуж за Генриха VI. Природа наделила девушку удивительной красотой, которая сводила с ума многих современников, а судьба уготовила множество трагических испытаний. Юная правительница оказалась в самом сердце жестокой борьбы двух кланов, Йорков и Ланкастеров, первый из которых выбрал себе символом розу белого цвета, а второй - красного",3 300 тг,1,Эксмо,2018 г.,9785040923946,288,Твердый,20 мм,250 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118508_1451397.jpeg
Однажды в замке...,Джеймс Э.,"Прелестной дочери графа Гилкриста Эдит и Гауэйну, молодому герцогу Кинроссу, казалось, суждено было стать прекрасной парой: они страстно любили друг друга и под венец шли с радостью и надеждой на будущее. Однако долгожданное супружество оказалось отнюдь не безоблачным. С первых дней брак был омрачен взаимными обидами и непониманием, и вскоре Эдит и Гауэйн уже почти ненавидели друг друга. Все кончено, толком не начавшись, и обоих супругов ждет лишь боль и одиночество? А может, под пеплом обид и разочарований еще тлеют угольки былой страсти и нужно лишь немного нежности и доверия, чтобы они вновь разгорелись в пламя большой любви?",1 700 тг,0,АСТ,2016 г.,9785170883165,320,Твердый,200 мм x 130 мм,18 мм,260 г.,http://www.bookcity.kz/content/images/thumbs/5105175_1441573.jpeg
Однажды в Париже,Мартен-Шоффье Ж.,"Она убеждена, что только настоящий мужчина заслуживает настоящей парижанки - этого экзотического создания, немного легкомысленного, но скромного, расточительного, но разумного, насмешливого, но осторожного. И при этом хорошо знающего себе цену.  Она готова сыграть эту роль для того, кто готов заплатить. Но только это будет очень дорого стоить. Изящная фигурка, ухоженное лицо, отработанная улыбка, проникновенная нежность в голосе, отточенные движения, тонкое обхождение - и все это в роскошном обрамлении отлично сидящего маленького черного платья и тонкого аромата шедевра незабвенной Коко под номером пять. Итак, она готова... Она вступает в игру... Она не может проиграть...",2 700 тг,0,Рипол Классик,2010 г.,9785386019730,416,Твердый,22 мм,348 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5054954_1339281.jpeg
Однажды в полночь,Лонг Д.,"?Красавец и богач Джонатан Редмонд, недоступная мечта самых блестящих невест Лондона, однажды ночью встречает прекрасную и таинственную Томасину де Баллестерос. Кто эта экстравагантная молодая женщина, которую одни считают роскошной куртизанкой, а другие – испанской аристократкой? Почему она отказывается открывать Джонатану свои тайны? Какая опасность ее преследует и как ее защитить? Поначалу Джонатан просто заинтригован, но вскоре его жгучий интерес к Томасине перерастает в совсем иное чувство...",1 900 тг,0,АСТ,2017 г.,9785170933440,320,Твердый,200 мм x 130 мм,18 мм,270 г.,http://www.bookcity.kz/content/images/thumbs/5103280_1439761.jpeg
Ожившее желание,Вуд Д.,"Телеведущая Тейт Харпер неожиданно становится опекуншей своей маленькой племянницы. Сестра Тейт, подкинув малышку, сбежала, но девушка не в силах справляться с ребенком в одиночку. Она решает найти бывшего жениха сестры, Линца Баллантайна, и попросить его о помощи. Линц обещает Тейт разыскать ее сестру, если она поработает няней его сына. Девушка принимает приглашение Линца пожить в его доме и поухаживать за ребенком и не сразу замечает, как увлекается новым боссом настолько, что готова изменить ради него всю свою жизнь…",500 тг,5,Центрполиграф,2018 г.,9785227082268,160,Мягкий,165 мм x 120 мм,10 мм,75 г.,http://www.bookcity.kz/content/images/thumbs/5125466_1458001.jpeg
Олигарх для Золушки,Виноградская З.,"В жизни молодой радиоведущей Полины Дудкиной есть все - красота, обаяние, интересная работа, деньги, успех, поклонники. За ее сердце одновременно сражаются романтичный нефтяной магнат и бескомпромиссный модный ресторатор.  Но ее жизнь круто меняется в тот момент, когда в ней появляется коварная и беспринципная Марго, которая никогда не остановится ни перед чем, ради того, чтобы получить свое, и амбициозная Изольда, которая намерена открыть частную школу английского языка. Кто победит в этом любовном пятиугольнике?..",1 500 тг,1,АСТ,2008 г.,9785170523085,320,Твердый,208 мм x 115 мм,20 мм,272 г.,http://www.bookcity.kz/content/images/thumbs/5044066_1366499.jpeg
Он должен уйти!,О'Фланаган Ш.,"Романы Шейлы О'Фланаган во всем мире продаются колоссальными тиражами. Ими зачитываются все - от бизнес-леди до домохозяек. А все потому, что в книгах О'Фланаган можно найти ответ на самый сокровенный вопрос: ""Где найти и как удержать свою любовь?!""",1 900 тг,0,Гелеос,2005 г.,9785818905044,544,Твердый,200 мм x 130 мм,32 мм,484 г.,http://www.bookcity.kz/content/images/thumbs/5019055_1340224.jpeg
Он и Она. Истории любви,Костина Н.,"""Он и Она"" — это сборник рассказов, каждый из которых уникален. Ведь их пишете именно вы, наши дорогие читатели! Вы делитесь с нами самым сокровенным — своими эмоциями, своими историями любви! Романтичными и чувственными, милыми и грустными. Одни вызывают улыбку, другие заставляют сердце сжаться. Все они взяты из жизни, поэтому среди героев легко узнать себя, своих родных и знакомых... Только в детстве любовь представляется нам чем-то вроде праздника, который никогда не закончится. С возрастом мы познаем боль и горечь от пережитых разочарований. Затем зарекаемся любить и... снова влюбляемся. Потому как жизнь без любви была бы скучной и бессмысленной! В книгу вошли 28 рассказов от 23 авторов. Это не именитые писатели, а простые люди. Именно поэтому их истории по-настоящему увлекательны, близки и понятны каждому из нас! Нам крылья в жизни дарит лишь Любовь!",1 600 тг,0,Клуб Семейного Досуга,2016 г.,9789661494298,224,Твердый,200 мм x 130 мм,20 мм,235 г.,http://www.bookcity.kz/content/images/thumbs/5096248_1434163.jpeg
"Он мой, слышишь?",Томас Р.,"Проведя с богачом Антонио ди Марчелло страстный уикэнд, Сэди Паркер обнаруживает, что ждет от него ребенка. Она пытается связаться с Антонио, но тот игнорирует ее и вскоре женится на другой. Спустя четыре года бывшие любовники неожиданно встречаются, и Антонио, узнав, что у него есть сын, заявляет на мальчика свои права. Вот только у Сэди уже нет никакого желания иметь с ним дело…",500 тг,5,Центрполиграф,2018 г.,9785227080912,Мягкий,5 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122005_1454770.jpeg
Опасные любовные связи,Болдуин К.,"Домино - наемник-оперативник из элитного подразделения, где нет места страху перед опасностями. Всю свою жизнь ее обучали бороться с террористами и оставаться незаметной, смешиваясь в праздной толпе. Она опытна и может сыграть любую роль, необходимую для достижения ее цели. Она живет по принципу: цель оправдывает средства. Но ее последнее задание, где она должна исследовать деятельность журналистки по имени Хэйли окажется настоящей проверкой не только ее навыкам, изобретательности, и храбрости, но и преданности. Потому что на сей раз, она окажется перед непростым выбором между преданностью своему подразделению и любовью.",1 800 тг,0,СОЛИД пресс,2010 г.,9785903078202,318,Мягкий,210 мм x 135 мм,14 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5018868_1340144.jpeg
Оранжерейный цветок и девять растений страсти,Бервин М.,"После ставшего для нее неожиданностью развода сценарист рекламного агентства Лила переезжает в новую квартиру. Чтобы как-то оживить унылый интерьер и хотя бы немного улучшить себе настроение, она, по совету продавца, покупает редкое тропическое растение, совершенно не подозревая о том, что эта покупка в корне изменит ее жизнь. Отправившись в тропические леса полуострова Юкатан на поиски девяти магических растений, она сумеет не только разгадать многие загадки природы, но и познать себя, погрузившись в мир тайн, магии и страсти.",2 000 тг,0,Иностранка,2010 г.,9785389007192,320,Твердый,200 мм x 130 мм,19 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5013603_1334089.jpeg
